plot_id,fold,matching,Ftype,Altitude
plot_00609,2.0,micmac,D,Moyen
plot_00610,2.0,micmac,D,Moyen
plot_00611,2.0,micmac,C,Moyen
plot_00612,2.0,micmac,D,Moyen
plot_00613,2.0,micmac,C,Moyen
plot_00614,3.0,micmac,D,Élevé
plot_00615,2.0,micmac,D,Moyen
plot_00616,3.0,micmac,D,Moyen
plot_00617,3.0,micmac,M,Élevé
plot_00618,3.0,micmac,C,Élevé
plot_00619,3.0,micmac,D,Élevé
plot_00620,3.0,micmac,C,Élevé
plot_00621,2.0,micmac,C,Moyen
plot_00622,2.0,micmac,D,Élevé
plot_00623,3.0,micmac,M,Moyen
plot_00624,3.0,micmac,M,Élevé
plot_00625,3.0,micmac,M,Élevé
plot_00626,3.0,micmac,C,Élevé
plot_00627,2.0,micmac,D,Faible
plot_00628,2.0,micmac,D,Moyen
plot_00629,2.0,micmac,C,Élevé
plot_00630,2.0,micmac,D,Moyen
plot_00631,2.0,micmac,C,Moyen
plot_00632,3.0,micmac,M,Élevé
plot_00633,3.0,micmac,D,Élevé
plot_00634,2.0,micmac,C,Moyen
plot_00635,3.0,micmac,C,Élevé
plot_00636,2.0,micmac,D,Élevé
plot_00637,2.0,micmac,D,Élevé
plot_00638,3.0,micmac,C,Élevé
plot_00639,2.0,micmac,D,Moyen
plot_00640,3.0,micmac,D,Élevé
plot_00641,2.0,micmac,C,Faible
plot_00642,2.0,micmac,D,Moyen
plot_00643,2.0,micmac,M,Moyen
plot_00644,2.0,micmac,C,Élevé
plot_00645,2.0,micmac,M,Élevé
plot_00646,2.0,micmac,D,Élevé
plot_00647,3.0,micmac,D,Élevé
plot_00648,3.0,micmac,M,Élevé
plot_00649,3.0,micmac,D,Élevé
plot_00650,2.0,micmac,D,Moyen
plot_00651,2.0,micmac,D,Moyen
plot_00652,2.0,micmac,D,Moyen
plot_00653,2.0,micmac,D,Élevé
plot_00654,2.0,micmac,D,Moyen
plot_00655,2.0,micmac,D,Élevé
plot_00656,2.0,micmac,D,Élevé
plot_00657,2.0,micmac,M,Faible
plot_00658,2.0,micmac,D,Moyen
plot_00659,2.0,micmac,D,Moyen
plot_00660,2.0,micmac,M,Moyen
plot_00661,2.0,micmac,C,Moyen
plot_00662,2.0,micmac,D,Moyen
plot_00663,2.0,micmac,D,Élevé
plot_00664,2.0,micmac,D,Moyen
plot_00665,2.0,micmac,C,Faible
plot_00666,2.0,micmac,C,Faible
plot_00667,2.0,micmac,D,Élevé
plot_00668,2.0,micmac,C,Faible
plot_00669,2.0,micmac,D,Faible
plot_00670,2.0,micmac,C,Faible
plot_00671,2.0,micmac,D,Faible
plot_00672,2.0,micmac,C,Faible
plot_00673,2.0,micmac,D,Moyen
plot_00674,2.0,micmac,D,Moyen
plot_00675,2.0,micmac,D,Moyen
plot_00676,2.0,micmac,D,Moyen
plot_00677,2.0,micmac,D,Moyen
plot_00678,2.0,micmac,D,Moyen
plot_00679,2.0,micmac,D,Moyen
plot_00680,2.0,micmac,D,Moyen
plot_00681,2.0,micmac,D,Moyen
plot_00682,2.0,micmac,C,Élevé
plot_00683,2.0,micmac,D,Moyen
plot_00684,2.0,micmac,D,Élevé
plot_00685,2.0,micmac,D,Élevé
plot_00686,2.0,micmac,D,Moyen
plot_00687,2.0,micmac,D,Moyen
plot_00688,2.0,micmac,D,Moyen
plot_00689,2.0,micmac,D,Élevé
plot_00690,2.0,micmac,D,Moyen
plot_00691,2.0,micmac,D,Moyen
plot_00692,2.0,micmac,D,Élevé
plot_00693,2.0,micmac,D,Moyen
plot_00694,2.0,micmac,D,Moyen
plot_00695,2.0,micmac,D,Élevé
plot_00696,2.0,micmac,D,Moyen
plot_00697,2.0,micmac,D,Moyen
plot_00698,2.0,micmac,D,Élevé
plot_00699,2.0,micmac,M,Élevé
plot_00700,3.0,micmac,D,Élevé
plot_00701,2.0,micmac,D,Élevé
plot_00702,2.0,micmac,C,Élevé
plot_00703,2.0,micmac,D,Élevé
plot_00704,2.0,micmac,C,Moyen
plot_00705,2.0,micmac,C,Élevé
plot_00706,3.0,micmac,D,Élevé
plot_00707,2.0,micmac,M,Élevé
plot_00708,2.0,micmac,D,Élevé
plot_00709,2.0,micmac,D,Élevé
plot_00710,2.0,micmac,D,Élevé
plot_00711,2.0,micmac,C,Élevé
plot_00712,2.0,micmac,D,Élevé
plot_00713,2.0,micmac,D,Élevé
plot_00714,2.0,micmac,D,Élevé
plot_00715,2.0,micmac,D,Moyen
plot_00716,2.0,micmac,D,Élevé
plot_00717,2.0,micmac,D,Élevé
plot_00718,2.0,micmac,D,Élevé
plot_00719,2.0,micmac,D,Moyen
plot_00720,2.0,micmac,C,Élevé
plot_00721,2.0,micmac,C,Élevé
plot_00722,2.0,micmac,D,Élevé
plot_00723,2.0,micmac,D,Élevé
plot_00724,2.0,micmac,D,Moyen
plot_00725,2.0,micmac,D,Élevé
plot_00726,2.0,micmac,D,Moyen
plot_00727,2.0,micmac,D,Moyen
plot_00729,2.0,micmac,C,Élevé
plot_00730,2.0,micmac,C,Élevé
plot_00731,2.0,micmac,D,Élevé
plot_00732,2.0,micmac,D,Moyen
plot_00733,2.0,micmac,D,Moyen
plot_00734,2.0,micmac,M,Élevé
plot_00735,2.0,micmac,D,Élevé
plot_00736,2.0,micmac,C,Élevé
plot_00737,2.0,micmac,C,Élevé
plot_00738,3.0,micmac,C,Élevé
plot_00739,2.0,micmac,C,Élevé
plot_00740,2.0,micmac,D,Élevé
plot_00741,2.0,micmac,C,Élevé
plot_00742,3.0,micmac,M,Élevé
plot_00743,2.0,micmac,C,Élevé
plot_00744,2.0,micmac,M,Élevé
plot_00745,2.0,micmac,C,Élevé
plot_00746,2.0,micmac,C,Élevé
plot_00747,2.0,micmac,M,Faible
plot_00748,2.0,micmac,C,Faible
plot_00749,2.0,micmac,D,Faible
plot_00750,2.0,micmac,C,Faible
plot_00751,2.0,micmac,D,Faible
plot_00752,2.0,micmac,D,Faible
plot_00753,2.0,micmac,C,Faible
plot_00754,2.0,micmac,C,Faible
plot_00755,2.0,micmac,C,Faible
plot_00756,2.0,micmac,C,Faible
plot_00757,2.0,micmac,C,Moyen
plot_00758,2.0,micmac,C,Moyen
plot_00759,2.0,micmac,C,Faible
plot_00760,2.0,micmac,M,Moyen
plot_00761,2.0,micmac,C,Moyen
plot_00762,2.0,micmac,C,Moyen
plot_00763,2.0,micmac,C,Moyen
plot_00764,2.0,micmac,D,Faible
plot_00765,2.0,micmac,C,Moyen
plot_00766,2.0,micmac,C,Moyen
plot_00767,2.0,micmac,C,Faible
plot_00768,2.0,micmac,D,Élevé
plot_00769,2.0,micmac,D,Moyen
plot_00770,2.0,micmac,M,Moyen
plot_00771,2.0,micmac,C,Moyen
plot_00772,2.0,micmac,M,Moyen
plot_00773,2.0,micmac,C,Moyen
plot_00774,2.0,micmac,C,Moyen
plot_00775,2.0,micmac,C,Faible
plot_00776,2.0,micmac,C,Faible
plot_00777,2.0,micmac,C,Élevé
plot_00778,2.0,micmac,C,Moyen
plot_00779,1.0,micmac,D,Faible
plot_00780,1.0,micmac,D,Faible
plot_00781,1.0,micmac,D,Moyen
plot_00782,1.0,micmac,M,Faible
plot_00783,1.0,micmac,D,Faible
plot_00784,1.0,micmac,D,Moyen
plot_00785,1.0,micmac,C,Moyen
plot_00786,1.0,micmac,D,Faible
plot_00787,1.0,micmac,D,Faible
plot_00788,1.0,micmac,M,Faible
plot_00789,1.0,micmac,D,Faible
plot_00790,1.0,micmac,D,Faible
plot_00791,1.0,micmac,D,Faible
plot_00792,1.0,micmac,D,Faible
plot_00793,1.0,micmac,D,Faible
plot_00794,1.0,micmac,D,Faible
plot_00795,1.0,micmac,D,Moyen
plot_00796,1.0,micmac,D,Faible
plot_00797,1.0,micmac,D,Faible
plot_00798,2.0,micmac,M,Élevé
plot_00799,2.0,micmac,D,Moyen
plot_00800,2.0,micmac,C,Élevé
plot_00801,2.0,micmac,D,Élevé
plot_00802,2.0,micmac,D,Moyen
plot_00803,2.0,micmac,D,Élevé
plot_00804,2.0,micmac,D,Élevé
plot_00805,2.0,micmac,D,Élevé
plot_00806,2.0,micmac,M,Moyen
plot_00807,2.0,micmac,M,Élevé
plot_00808,3.0,micmac,D,Élevé
plot_00809,2.0,micmac,D,Moyen
plot_00810,2.0,micmac,M,Élevé
plot_00811,2.0,micmac,D,Élevé
plot_00812,2.0,micmac,D,Élevé
plot_00813,3.0,micmac,D,Élevé
plot_00814,3.0,micmac,D,Élevé
plot_00815,2.0,micmac,D,Moyen
plot_00816,2.0,micmac,D,Moyen
plot_00817,3.0,micmac,C,Élevé
plot_00818,2.0,micmac,D,Élevé
plot_00819,2.0,micmac,D,Élevé
plot_00820,3.0,micmac,D,Élevé
plot_00821,3.0,micmac,D,Élevé
plot_00822,3.0,micmac,D,Élevé
plot_00823,3.0,micmac,M,Élevé
plot_00824,3.0,micmac,D,Élevé
plot_00825,3.0,micmac,C,Élevé
plot_00826,3.0,micmac,C,Élevé
plot_00827,3.0,micmac,D,Élevé
plot_00828,3.0,micmac,D,Élevé
plot_00829,2.0,micmac,D,Élevé
plot_00830,2.0,micmac,D,Élevé
plot_00831,2.0,micmac,D,Moyen
plot_00832,3.0,micmac,C,Élevé
plot_00833,3.0,micmac,M,Élevé
plot_00834,3.0,micmac,D,Élevé
plot_00835,3.0,micmac,D,Élevé
plot_00836,2.0,micmac,M,Élevé
plot_00837,3.0,micmac,D,Élevé
plot_00838,3.0,micmac,D,Élevé
plot_00839,3.0,micmac,M,Élevé
plot_00840,3.0,micmac,D,Élevé
plot_00841,3.0,micmac,M,Élevé
plot_00842,3.0,micmac,D,Élevé
plot_00843,3.0,micmac,D,Élevé
plot_00844,3.0,micmac,D,Élevé
plot_00845,3.0,micmac,M,Élevé
plot_00846,3.0,micmac,C,Élevé
plot_00847,2.0,micmac,D,Élevé
plot_00848,2.0,micmac,D,Élevé
plot_00849,2.0,micmac,D,Élevé
plot_00850,3.0,micmac,M,Élevé
plot_00851,2.0,micmac,D,Élevé
plot_00852,2.0,micmac,C,Élevé
plot_00853,2.0,micmac,M,Élevé
plot_00854,2.0,micmac,D,Élevé
plot_00855,2.0,micmac,D,Élevé
plot_00856,2.0,micmac,D,Élevé
plot_00857,2.0,micmac,D,Élevé
plot_00858,2.0,micmac,C,Élevé
plot_00859,2.0,micmac,D,Élevé
plot_00860,2.0,micmac,D,Élevé
plot_00861,2.0,micmac,D,Élevé
plot_00862,2.0,micmac,C,Élevé
plot_00863,2.0,micmac,D,Élevé
plot_00864,2.0,micmac,C,Élevé
plot_00865,2.0,micmac,M,Élevé
plot_00866,2.0,micmac,D,Élevé
plot_00867,2.0,micmac,M,Élevé
plot_00868,2.0,micmac,C,Élevé
plot_00869,2.0,micmac,M,Élevé
plot_00870,2.0,micmac,D,Élevé
plot_00871,2.0,micmac,C,Élevé
plot_00872,2.0,micmac,D,Faible
plot_00873,2.0,micmac,D,Faible
plot_00874,2.0,micmac,D,Faible
plot_00875,2.0,micmac,D,Faible
plot_00876,2.0,micmac,D,Faible
plot_00877,2.0,micmac,D,Faible
plot_00878,2.0,micmac,C,Faible
plot_00879,2.0,micmac,D,Faible
plot_00880,2.0,micmac,D,Faible
plot_00881,2.0,micmac,D,Faible
plot_00882,2.0,micmac,D,Faible
plot_00883,2.0,micmac,D,Faible
plot_00884,2.0,micmac,C,Faible
plot_00885,2.0,micmac,D,Faible
plot_00886,2.0,micmac,D,Faible
plot_00887,2.0,micmac,D,Faible
plot_00888,2.0,micmac,C,Faible
plot_00889,2.0,micmac,D,Faible
plot_00890,2.0,micmac,D,Faible
plot_00891,2.0,micmac,D,Faible
plot_00892,2.0,micmac,D,Faible
plot_00893,2.0,micmac,C,Faible
plot_00894,2.0,micmac,D,Faible
plot_00895,2.0,micmac,D,Faible
plot_00896,2.0,micmac,D,Faible
plot_00897,2.0,micmac,D,Faible
plot_00898,2.0,micmac,D,Faible
plot_00899,2.0,micmac,D,Faible
plot_00900,2.0,micmac,D,Faible
plot_00901,2.0,micmac,D,Faible
plot_00902,2.0,micmac,D,Faible
plot_00903,2.0,micmac,D,Faible
plot_00904,2.0,micmac,D,Faible
plot_00905,2.0,micmac,D,Faible
plot_00906,2.0,micmac,C,Faible
plot_00907,2.0,micmac,D,Faible
plot_00908,2.0,micmac,D,Moyen
plot_00909,2.0,micmac,D,Faible
plot_00910,2.0,micmac,C,Faible
plot_00911,2.0,micmac,D,Moyen
plot_00912,2.0,micmac,D,Faible
plot_00913,2.0,micmac,D,Faible
plot_00914,2.0,micmac,D,Moyen
plot_00915,2.0,micmac,D,Faible
plot_00916,2.0,micmac,D,Moyen
plot_00917,2.0,micmac,D,Faible
plot_00918,2.0,micmac,D,Moyen
plot_00919,2.0,micmac,D,Moyen
plot_00920,2.0,micmac,D,Faible
plot_00921,2.0,micmac,D,Faible
plot_00922,2.0,micmac,C,Faible
plot_00923,2.0,micmac,D,Faible
plot_00924,2.0,micmac,C,Faible
plot_00925,2.0,micmac,D,Faible
plot_00926,2.0,micmac,D,Faible
plot_00927,2.0,micmac,D,Faible
plot_00928,2.0,micmac,D,Faible
plot_00929,2.0,micmac,D,Faible
plot_00930,2.0,micmac,D,Faible
plot_00931,2.0,micmac,D,Faible
plot_00932,2.0,micmac,D,Faible
plot_00933,2.0,micmac,D,Faible
plot_00934,2.0,micmac,D,Faible
plot_00935,2.0,micmac,D,Faible
plot_00936,2.0,micmac,D,Faible
plot_00937,2.0,micmac,D,Faible
plot_00938,2.0,micmac,D,Faible
plot_00939,2.0,micmac,D,Faible
plot_00940,2.0,micmac,D,Faible
plot_00941,2.0,micmac,D,Faible
plot_00942,2.0,micmac,D,Faible
plot_00943,2.0,micmac,D,Faible
plot_00944,2.0,micmac,D,Faible
plot_00945,2.0,micmac,D,Faible
plot_00946,2.0,micmac,D,Faible
plot_00947,2.0,micmac,D,Faible
plot_00948,2.0,micmac,D,Faible
plot_00949,2.0,micmac,C,Faible
plot_00950,2.0,micmac,D,Faible
plot_00951,2.0,micmac,D,Faible
plot_00952,2.0,micmac,M,Faible
plot_00953,2.0,micmac,D,Faible
plot_00954,2.0,micmac,C,Faible
plot_00955,2.0,micmac,D,Faible
plot_00956,2.0,micmac,C,Faible
plot_00957,2.0,micmac,C,Faible
plot_00958,2.0,micmac,M,Faible
plot_00959,2.0,micmac,C,Faible
plot_00960,2.0,micmac,D,Faible
plot_00961,2.0,micmac,D,Faible
plot_00962,2.0,micmac,C,Faible
plot_00963,2.0,micmac,M,Faible
plot_00964,2.0,micmac,D,Faible
plot_00965,2.0,micmac,D,Faible
plot_00966,1.0,micmac,D,Faible
plot_00967,1.0,micmac,D,Faible
plot_00968,1.0,micmac,D,Faible
plot_00969,1.0,micmac,D,Faible
plot_00970,1.0,micmac,C,Faible
plot_00971,1.0,micmac,D,Faible
plot_00972,1.0,micmac,D,Faible
plot_00973,1.0,micmac,D,Faible
plot_00974,1.0,micmac,D,Faible
plot_00975,1.0,micmac,C,Faible
plot_00976,1.0,micmac,D,Faible
plot_00977,1.0,micmac,D,Faible
plot_00978,1.0,micmac,D,Faible
plot_00979,1.0,micmac,C,Faible
plot_00980,1.0,micmac,D,Faible
plot_00981,1.0,micmac,D,Faible
plot_00982,1.0,micmac,D,Faible
plot_00983,1.0,micmac,D,Faible
plot_00984,1.0,micmac,C,Faible
plot_00985,1.0,micmac,M,Faible
plot_00986,1.0,micmac,M,Faible
plot_00987,1.0,micmac,D,Faible
plot_00988,1.0,micmac,C,Faible
plot_00989,1.0,micmac,M,Faible
plot_00990,1.0,micmac,D,Moyen
plot_00991,1.0,micmac,M,Faible
plot_00992,1.0,micmac,M,Faible
plot_00993,1.0,micmac,D,Faible
plot_00994,1.0,micmac,D,Moyen
plot_00995,1.0,micmac,D,Faible
plot_00996,1.0,micmac,D,Faible
plot_00997,1.0,micmac,D,Moyen
plot_00998,1.0,micmac,D,Moyen
plot_00999,1.0,micmac,D,Moyen
plot_01000,1.0,micmac,D,Faible
plot_01001,1.0,micmac,D,Faible
plot_01002,1.0,micmac,D,Moyen
plot_01003,1.0,micmac,D,Moyen
plot_01004,1.0,micmac,D,Moyen
plot_01005,1.0,micmac,D,Faible
plot_01006,1.0,micmac,D,Moyen
plot_01007,1.0,micmac,D,Faible
plot_01008,1.0,micmac,D,Faible
plot_01009,1.0,micmac,D,Moyen
plot_01010,1.0,micmac,D,Faible
plot_01011,1.0,micmac,D,Moyen
plot_01012,1.0,micmac,D,Moyen
plot_01013,1.0,micmac,D,Faible
plot_01014,1.0,micmac,D,Moyen
plot_01015,1.0,micmac,D,Faible
plot_01016,1.0,micmac,D,Faible
plot_01017,1.0,micmac,D,Faible
plot_01018,1.0,micmac,D,Faible
plot_01019,1.0,micmac,M,Moyen
plot_01020,1.0,micmac,D,Faible
plot_01021,1.0,micmac,D,Moyen
plot_01022,1.0,micmac,D,Faible
plot_01023,1.0,micmac,D,Faible
plot_01024,1.0,micmac,D,Moyen
plot_01025,1.0,micmac,D,Moyen
plot_01026,1.0,micmac,C,Faible
plot_01027,1.0,micmac,D,Moyen
plot_01028,1.0,micmac,C,Faible
plot_01029,1.0,micmac,D,Faible
plot_01030,1.0,micmac,D,Faible
plot_01031,1.0,micmac,D,Faible
plot_01032,1.0,micmac,D,Faible
plot_01033,1.0,micmac,D,Moyen
plot_01034,1.0,micmac,D,Moyen
plot_01035,2.0,micmac,D,Faible
plot_01036,1.0,micmac,D,Moyen
plot_01037,2.0,micmac,D,Moyen
plot_01038,2.0,micmac,D,Moyen
plot_01039,2.0,micmac,D,Moyen
plot_01040,2.0,micmac,D,Faible
plot_01041,2.0,micmac,D,Moyen
plot_01042,2.0,micmac,C,Moyen
plot_01043,2.0,micmac,D,Faible
plot_01044,2.0,micmac,D,Moyen
plot_01045,2.0,micmac,D,Moyen
plot_01046,2.0,micmac,D,Moyen
plot_01047,2.0,micmac,D,Moyen
plot_01048,2.0,micmac,D,Moyen
plot_01049,2.0,micmac,D,Moyen
plot_01050,2.0,micmac,D,Moyen
plot_01051,2.0,micmac,C,Élevé
plot_01052,2.0,micmac,M,Moyen
plot_01053,2.0,micmac,D,Moyen
plot_01054,2.0,micmac,D,Faible
plot_01055,2.0,micmac,C,Élevé
plot_01056,2.0,micmac,D,Moyen
plot_01057,2.0,micmac,D,Moyen
plot_01058,2.0,micmac,D,Moyen
plot_01059,2.0,micmac,M,Moyen
plot_01060,2.0,micmac,M,Élevé
plot_01061,2.0,micmac,C,Élevé
plot_01062,2.0,micmac,D,Élevé
plot_01063,2.0,micmac,D,Moyen
plot_01064,2.0,micmac,D,Moyen
plot_01065,2.0,micmac,M,Moyen
plot_01066,2.0,micmac,D,Moyen
plot_01067,2.0,micmac,D,Moyen
plot_01068,2.0,micmac,D,Moyen
plot_01069,2.0,micmac,D,Élevé
plot_01070,2.0,micmac,D,Élevé
plot_01071,2.0,micmac,D,Moyen
plot_01072,2.0,micmac,C,Élevé
plot_01073,2.0,micmac,D,Élevé
plot_01074,2.0,micmac,D,Moyen
plot_01075,2.0,micmac,D,Moyen
plot_01076,2.0,micmac,D,Faible
plot_01077,2.0,micmac,D,Élevé
plot_01078,2.0,micmac,C,Élevé
plot_01079,2.0,micmac,M,Élevé
plot_01080,2.0,micmac,D,Élevé
plot_01081,2.0,micmac,M,Élevé
plot_01082,2.0,micmac,D,Moyen
plot_01083,2.0,micmac,D,Élevé
plot_01084,2.0,micmac,D,Élevé
plot_01085,2.0,micmac,C,Élevé
plot_01086,2.0,micmac,M,Élevé
plot_01087,2.0,micmac,C,Élevé
plot_01088,2.0,micmac,D,Élevé
plot_01089,2.0,micmac,D,Moyen
plot_01090,2.0,micmac,D,Élevé
plot_01091,2.0,micmac,C,Élevé
plot_01092,2.0,micmac,D,Élevé
plot_01093,2.0,micmac,M,Élevé
plot_01094,2.0,micmac,C,Élevé
plot_01095,2.0,micmac,C,Élevé
plot_01096,2.0,micmac,D,Élevé
plot_01097,2.0,micmac,D,Élevé
plot_01098,2.0,micmac,M,Élevé
plot_01099,2.0,micmac,M,Élevé
plot_01100,2.0,micmac,C,Moyen
plot_01101,2.0,micmac,M,Moyen
plot_01102,2.0,micmac,D,Moyen
plot_01103,2.0,micmac,D,Élevé
plot_01104,2.0,micmac,C,Élevé
plot_01105,2.0,micmac,C,Élevé
plot_01106,2.0,micmac,C,Élevé
plot_01107,2.0,micmac,D,Moyen
plot_01108,2.0,micmac,M,Élevé
plot_01109,2.0,micmac,M,Élevé
plot_01110,2.0,micmac,D,Élevé
plot_01111,2.0,micmac,D,Élevé
plot_01112,2.0,micmac,D,Moyen
plot_01113,2.0,micmac,D,Moyen
plot_01114,2.0,micmac,C,Élevé
plot_01115,2.0,micmac,C,Élevé
plot_01116,2.0,micmac,C,Élevé
plot_01117,2.0,micmac,D,Élevé
plot_01118,2.0,micmac,D,Élevé
plot_01119,2.0,micmac,C,Élevé
plot_01120,2.0,micmac,D,Élevé
plot_01121,2.0,micmac,M,Élevé
plot_01122,2.0,micmac,C,Élevé
plot_01123,2.0,micmac,D,Moyen
plot_01124,2.0,micmac,D,Moyen
plot_01125,2.0,micmac,C,Élevé
plot_01126,2.0,micmac,D,Moyen
plot_01127,2.0,micmac,C,Élevé
plot_01128,2.0,micmac,M,Élevé
plot_01129,2.0,micmac,C,Élevé
plot_01130,2.0,micmac,D,Élevé
plot_01131,2.0,micmac,D,Moyen
plot_01132,2.0,micmac,M,Élevé
plot_01133,2.0,micmac,D,Élevé
plot_01134,2.0,micmac,D,Élevé
plot_01135,2.0,micmac,D,Élevé
plot_01136,2.0,micmac,D,Élevé
plot_01137,2.0,micmac,M,Élevé
plot_01138,2.0,micmac,C,Élevé
plot_01139,2.0,micmac,D,Élevé
plot_01140,2.0,micmac,D,Élevé
plot_01146,2.0,micmac,D,Moyen
plot_01169,3.0,micmac,D,Élevé
plot_01197,2.0,micmac,D,Moyen
plot_01205,2.0,micmac,D,Moyen
plot_01213,2.0,micmac,D,Moyen
plot_01281,1.0,micmac,D,Faible
plot_01282,1.0,micmac,D,Faible
plot_01283,1.0,micmac,M,Moyen
plot_01284,1.0,micmac,D,Faible
plot_01285,1.0,micmac,D,Moyen
plot_01286,1.0,micmac,D,Faible
plot_01287,1.0,micmac,D,Moyen
plot_01288,1.0,micmac,D,Moyen
plot_01289,1.0,micmac,D,Moyen
plot_01290,1.0,micmac,D,Faible
plot_01291,1.0,micmac,D,Faible
plot_01292,1.0,micmac,D,Moyen
plot_01293,1.0,micmac,D,Moyen
plot_01294,1.0,micmac,C,Faible
plot_01295,1.0,micmac,D,Moyen
plot_01296,1.0,micmac,C,Moyen
plot_01297,1.0,micmac,D,Moyen
plot_01298,1.0,micmac,D,Faible
plot_01299,1.0,micmac,C,Faible
plot_01300,1.0,micmac,D,Faible
plot_01301,1.0,micmac,M,Moyen
plot_01302,1.0,micmac,D,Faible
plot_01303,1.0,micmac,D,Faible
plot_01304,1.0,micmac,D,Faible
plot_01305,1.0,micmac,D,Moyen
plot_01306,1.0,micmac,D,Moyen
plot_01307,1.0,micmac,D,Faible
plot_01308,1.0,micmac,D,Moyen
plot_01309,1.0,micmac,D,Faible
plot_01310,1.0,micmac,D,Faible
plot_01311,1.0,micmac,D,Moyen
plot_01312,1.0,micmac,D,Faible
plot_01313,1.0,micmac,M,Faible
plot_01314,1.0,micmac,D,Faible
plot_01315,1.0,micmac,D,Faible
plot_01316,1.0,micmac,M,Faible
plot_01317,1.0,micmac,D,Faible
plot_01318,1.0,micmac,D,Faible
plot_01319,2.0,micmac,C,Moyen
plot_01320,2.0,micmac,D,Moyen
plot_01321,2.0,micmac,D,Moyen
plot_01322,2.0,micmac,D,Moyen
plot_01323,2.0,micmac,D,Moyen
plot_01324,2.0,micmac,D,Moyen
plot_01325,2.0,micmac,D,Moyen
plot_01326,2.0,micmac,D,Moyen
plot_01327,2.0,micmac,D,Moyen
plot_01328,2.0,micmac,D,Moyen
plot_01329,2.0,micmac,D,Moyen
plot_01330,2.0,micmac,D,Moyen
plot_01331,2.0,micmac,D,Moyen
plot_01332,2.0,micmac,D,Moyen
plot_01333,2.0,micmac,D,Élevé
plot_01334,2.0,micmac,D,Moyen
plot_01335,2.0,micmac,D,Moyen
plot_01336,2.0,micmac,C,Élevé
plot_01337,2.0,micmac,D,Moyen
plot_01338,2.0,micmac,D,Élevé
plot_01339,2.0,micmac,D,Élevé
plot_01340,2.0,micmac,D,Moyen
plot_01341,2.0,micmac,D,Élevé
plot_01342,2.0,micmac,D,Élevé
plot_01343,2.0,micmac,C,Élevé
plot_01344,2.0,micmac,C,Élevé
plot_01345,2.0,micmac,D,Élevé
plot_01346,2.0,micmac,C,Élevé
plot_01347,2.0,micmac,C,Élevé
plot_01348,2.0,micmac,D,Élevé
plot_01349,2.0,micmac,D,Élevé
plot_01350,2.0,micmac,C,Élevé
plot_01351,2.0,micmac,D,Élevé
plot_01352,2.0,micmac,M,Élevé
plot_01353,2.0,micmac,C,Élevé
plot_01354,2.0,micmac,M,Moyen
plot_01355,2.0,micmac,D,Moyen
plot_01356,2.0,micmac,D,Élevé
plot_01357,2.0,micmac,C,Élevé
plot_01358,2.0,micmac,D,Moyen
plot_01359,2.0,micmac,D,Moyen
plot_01360,2.0,micmac,D,Élevé
plot_01361,2.0,micmac,D,Élevé
plot_01362,2.0,micmac,D,Élevé
plot_01363,2.0,micmac,D,Élevé
plot_01364,2.0,micmac,C,Élevé
plot_01365,2.0,micmac,D,Élevé
plot_01366,2.0,micmac,C,Élevé
plot_01367,2.0,micmac,D,Élevé
plot_01368,2.0,micmac,D,Élevé
plot_01369,2.0,micmac,D,Élevé
plot_01370,2.0,micmac,D,Moyen
plot_01371,2.0,micmac,D,Élevé
plot_01372,2.0,micmac,M,Élevé
plot_01373,2.0,micmac,D,Élevé
plot_01374,2.0,micmac,M,Élevé
plot_01375,2.0,micmac,C,Élevé
plot_01376,2.0,micmac,D,Élevé
plot_01377,2.0,micmac,C,Élevé
plot_01378,2.0,micmac,D,Élevé
plot_01379,2.0,micmac,M,Faible
plot_01380,2.0,micmac,D,Faible
plot_01381,2.0,micmac,C,Faible
plot_01382,2.0,micmac,D,Faible
plot_01383,2.0,micmac,D,Faible
plot_01384,2.0,micmac,C,Faible
plot_01385,2.0,micmac,D,Faible
plot_01386,2.0,micmac,D,Faible
plot_01387,2.0,micmac,D,Faible
plot_01388,2.0,micmac,D,Faible
plot_01389,2.0,micmac,D,Faible
plot_01390,2.0,micmac,C,Faible
plot_01391,2.0,micmac,D,Faible
plot_01392,2.0,micmac,M,Faible
plot_01393,2.0,micmac,D,Faible
plot_01394,2.0,micmac,D,Faible
plot_01395,2.0,micmac,D,Faible
plot_01396,2.0,micmac,C,Faible
plot_01397,2.0,micmac,D,Faible
plot_01398,2.0,micmac,D,Faible
plot_01399,2.0,micmac,C,Faible
plot_01400,2.0,micmac,M,Moyen
plot_01401,2.0,micmac,D,Faible
plot_01402,2.0,micmac,D,Faible
plot_01403,2.0,micmac,D,Faible
plot_01404,2.0,micmac,D,Faible
plot_01405,2.0,micmac,M,Moyen
plot_01406,2.0,micmac,D,Faible
plot_01407,2.0,micmac,D,Faible
plot_01408,2.0,micmac,D,Faible
plot_01409,2.0,micmac,D,Faible
plot_01410,2.0,micmac,D,Faible
plot_01411,2.0,micmac,D,Faible
plot_01412,2.0,micmac,D,Faible
plot_01413,2.0,micmac,M,Faible
plot_01414,2.0,micmac,D,Faible
plot_01415,2.0,micmac,C,Faible
plot_01416,2.0,micmac,C,Faible
plot_01417,2.0,micmac,D,Faible
plot_01418,2.0,micmac,D,Faible
plot_01419,2.0,micmac,D,Moyen
plot_01420,2.0,micmac,M,Moyen
plot_01421,2.0,micmac,D,Faible
